country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
USA,1991,3,interm,4,63,5335.55,27.24,5.75,2.86,1.45,9.45,25.91,44.1,68.77,108.26,150.05,173.28,204.15,291.8,413.91,555.9,698.13,767.08,717.91,1069.55,584.15,485.4,333.7,151.69,124.13,27.56
USA,1991,3,interm,4,64,1144.15,13.66,17.91,4.71,7.78,8.05,2.68,5.79,8.86,8.33,11.76,13.9,11.92,17.48,35.99,44.97,90.94,121.85,170.4,547.17,216.72,330.45,202.72,127.73,94.06,33.66
USA,1991,3,interm,4,65,53610.94,442.87,160.97,50.23,46.61,65.4,114.46,191.99,333.72,498.38,519.36,541.97,644.44,906.78,1580.39,2503.04,4123.04,6496.91,10275.96,24114.44,11017.53,13096.91,8285.59,4811.32,3832.23,979.09
USA,1991,3,interm,4,66,920.76,116.53,24.36,8.74,7.24,3.34,8.52,11.51,15.74,15.08,11.65,19.66,14.5,30.02,31.38,35.34,51.8,84.64,119.86,310.85,125.2,185.65,114.09,71.56,49.94,21.62
USA,1991,3,interm,4,67,4268.54,6.44,30.94,34.28,69.79,90.41,86.61,114.09,159.42,155.13,205.45,211.74,242.17,269.92,340.74,431.34,477.76,495.01,415.1,432.18,270.78,161.41,111.93,49.48,43.12,6.36
USA,1991,3,interm,4,68,91242.46,44.34,19.14,7.9,6.77,8.89,19.74,28.76,38.18,97.11,286.34,626.52,1375.54,3097.99,7067.1,12111.25,16570.67,18946.79,15511.69,15377.76,9593.43,5784.33,4244.69,1539.65,1281.96,257.69
USA,1991,3,interm,4,69,8849.01,21.85,22.31,12.43,11.69,15.52,16.82,30.42,48.24,41.1,53.11,82.03,96.46,150.62,268.81,471.95,757.14,1276.96,1706.38,3765.17,1863.91,1901.26,1294.31,606.95,505.2,101.76
USA,1991,3,interm,4,70,1434.94,0,1.56,0,0,0,2.86,0.98,2.08,3.68,9.87,13.07,20.06,34.72,85.34,152.98,249.15,365.12,250.41,243.06,163.4,79.65,62.23,17.42,15.02,2.39
USA,1991,3,interm,4,71,10680.97,131.99,45.72,19.2,17.09,32.06,38.39,62.47,103.08,168.56,204.4,256.47,301.69,436.29,746.51,1237,1598.56,1792.41,1585.72,1903.36,1130.82,772.54,546.29,226.24,186.38,39.86
USA,1991,3,interm,4,72,8943.33,177.97,75.53,20.85,17.55,24.27,37.95,58.96,75.11,117.12,149.01,162.75,205.01,303.68,604.97,865.3,1130.84,1311.17,1339.81,2265.48,1149.29,1116.19,722.86,393.33,325.31,68.01
USA,1991,3,interm,4,73,5949.88,3.4,3.42,0,1.24,0,5.53,12.7,24.61,53.34,91.84,124.44,139.42,202.71,365.66,481.66,701.14,934.37,1070.19,1734.2,930.28,803.92,573.01,230.91,198.19,32.72
USA,1991,3,interm,4,74,1337.19,63.66,8.84,3.05,1.12,2.08,0.17,5.32,4.58,11.79,17.4,22.72,19.46,24.6,67.95,102.5,142.5,183.98,233.9,421.56,230.53,191.02,136.18,54.84,49.98,4.86
USA,1991,3,interm,4,75,18357.88,192.43,47.82,13.19,13.13,26.06,29.48,57.98,64.83,126.05,191.15,229.92,316.61,452.42,968.86,1514.09,2231.81,2879.25,3420.17,5582.65,3014.48,2568.17,1806.2,761.97,653.41,108.56
USA,1991,3,interm,4,76,11732.32,0,0.01,0,0.01,0.01,20.47,127.35,430.39,988.64,1426.68,1349.49,1368.87,1467.09,1549.08,1307.75,888.01,530.44,201.71,76.3,56.79,19.51,16.22,3.29,2.16,1.13
USA,1991,3,interm,4,77,13361.79,6.74,1.95,1.63,1.89,2.43,8.39,47.18,197.34,412.05,725.41,792.71,951.19,1205.87,1809.22,2008.16,1916.55,1650.14,977.78,645.16,469.54,175.62,142.06,33.56,29.57,3.99
USA,1991,3,interm,4,78,7320.58,87.47,42.91,10.14,16.25,18.56,47.89,92.38,201.37,332.77,461.63,499.54,472.43,598.27,778.78,920.29,903.13,772.31,583.47,480.99,316.74,164.25,119.75,44.5,37.67,6.83
USA,1991,3,interm,4,79,3772.88,3.41,0.42,0,0,4.08,10.66,6.1,23.59,26.89,40.89,39.75,67.08,109.03,194.34,283.71,418.3,555.84,710.64,1278.14,634.59,643.55,437.53,206.02,175.44,30.58
USA,1991,3,interm,4,80,2959,0,3.01,3.8,5.85,4.74,20.91,56.64,97.24,129.76,194.14,160.02,195.63,182.41,237.14,303.96,346.92,340.09,280.92,395.8,224.16,171.65,134.73,36.91,32.29,4.62
USA,1991,3,interm,4,81,11226.23,79.12,29.89,8.95,14.51,15.04,21.01,49.54,79.71,154.44,178.71,208.23,260.63,343,582.06,804.26,1179.15,1515.17,1904.9,3797.88,1828.94,1968.94,1302.86,666.07,566.93,99.14
USA,1991,3,interm,4,82,3662.16,8.21,5.34,2.08,2.23,6.45,18.45,19.92,32.8,31.26,46.4,47.26,70.85,84.18,133.68,218.17,315.03,496.69,720.28,1402.87,687.44,715.43,455.67,259.75,202.21,57.55
USA,1991,3,interm,4,83,9994.11,16.01,17.79,12.36,19.53,57.44,85.33,155.68,195.13,241.57,288.79,304.39,324.33,429.47,691.22,924.14,1222.22,1420.25,1389.58,2198.9,1144.51,1054.39,689.5,364.89,289.18,75.71
USA,1991,3,interm,4,84,2526.36,17.23,13.8,3.82,1.44,7.46,16.38,16.17,26.17,52.64,45.51,46.21,53.4,67.8,105.59,173.47,244.87,373.88,471.1,789.43,393.83,395.6,263.94,131.66,115.14,16.51
USA,1991,3,interm,4,85,24824.16,201.78,15.61,11.55,10.28,24.13,37.53,99.26,157.62,263.99,328.03,357.68,503.49,739.7,1417.13,2231.34,3076.46,3889.17,4315.49,7143.92,3675.55,3468.37,2350.19,1118.19,923.57,194.62
USA,1991,3,interm,4,86,12747.67,13.04,3.33,4.63,1.92,7.15,13.91,16.29,26.22,48.8,52.25,66.81,99.49,157.94,309.76,592.34,1076.08,1703.52,2683.04,5871.14,2811.23,3059.91,1990.82,1069.09,900.8,168.29
USA,1991,3,interm,4,87,886.71,0.44,0,0,0,1.7,2.05,4.08,8.84,10.85,12.33,17.16,16.13,23.81,34.12,63.93,95.2,133.94,139.02,323.11,163.82,159.29,111.55,47.73,37.24,10.49
USA,1991,3,interm,4,88,325.29,0,0,0,3.24,26.84,62.53,71.98,80.92,59.97,15.33,4.05,0.2,0.23,0,0,0,0,0,0,0,0,0,0,0,0
USA,1991,3,interm,4,89,18176.21,17948.01,148.69,24.97,16.18,12.85,4.37,1.74,2.73,1.66,4.37,1.33,1.51,1.81,0.69,0.78,0.74,0.69,0.89,2.19,1.63,0.56,0.38,0.18,0.14,0.04
USA,1991,3,interm,4,90,12207.69,7344.21,890.02,280.49,215.29,252.14,217.23,229.88,268.06,255.43,244.94,224.99,207.86,221.87,194.52,249.87,230.07,262.72,183.85,234.26,126.7,107.55,66.47,41.09,33.8,7.29
USA,1991,3,interm,4,91,5665.23,5665.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1991,3,interm,4,92,47285.78,181.59,984.11,997.46,1183.82,5607.07,6712.81,5263.32,4744.3,3752.27,3023.75,2346.71,1761.9,1635.07,1682.16,1743.92,1672.9,1727.17,1314.4,951.06,694.1,256.96,206.71,50.25,47.68,2.57
USA,1991,3,interm,4,93,9580.3,27.44,95.68,26.39,51.73,93.38,155.59,216.25,261.69,299.66,329.69,284.38,273.12,318.92,413.84,569.34,787.84,1079.18,1415.33,2880.85,1424.54,1456.31,982.69,473.62,395.35,78.27
USA,1991,3,interm,4,94,4019.22,105.69,593.83,224.5,210.99,422.7,391.32,362.89,383.12,260.42,203.61,145.72,97.72,114.48,119.24,89.9,99.38,80.08,54.32,59.32,41.7,17.62,12.73,4.89,3.89,1
USA,1991,3,interm,4,95,4194.62,116.71,630.88,264.83,121.69,112.64,157.9,201.13,266.18,223.43,212.91,155.76,150.51,145.95,187.66,238.07,252.68,281.75,207.67,266.28,154.41,111.87,80.44,31.44,27.4,4.03
USA,1991,3,interm,4,96,329.38,0.06,0.02,0,1.26,9.06,14.73,27.79,43.83,46.85,36.91,38.05,36.22,26.74,22.47,14.92,4.75,4.72,1.01,0,0,0,0,0,0,0
USA,1991,3,interm,4,97,6466.33,22.03,66.15,17.83,41.32,162.89,389.92,725.27,1159.87,1177.78,910.66,376.03,231.49,188.8,160.75,163.92,153.06,152.92,161.86,203.78,110.91,92.88,68.76,24.12,21.12,3
USA,1991,3,interm,4,98,4923.53,429.67,208.17,62.44,67.36,65.88,91.41,103.1,132.49,137.97,136.48,142.75,116.58,161.07,227.69,308.9,356.57,488.05,571.76,1115.2,553.69,561.51,360.06,201.45,163.38,38.06
USA,1991,3,interm,4,99,31151.74,0,0,1.53,268.29,1918.49,2900.43,3157.8,3507.15,3159.06,2715.07,2225.87,1785.32,1616.76,1625.4,1573.04,1513.9,1397.59,1030.41,755.63,527.63,228,194.7,33.3,32.28,1.02
USA,1991,3,interm,4,100,27161.18,392.31,446.88,146.98,391.23,3421.54,4903.67,4279.2,3756.31,2774.47,1917.38,1305.28,844.82,620.92,551.26,437.53,320.89,283.42,192.32,174.78,104.33,70.45,52.06,18.39,16.75,1.64
USA,1991,3,interm,4,101,2489.12,44.93,42.8,11.19,39.86,152.53,174.68,265.15,378.54,408.21,271.99,155.7,116.64,87.62,84.86,68.1,48.98,48.53,47.6,41.21,27.23,13.98,12.45,1.53,1.42,0.1
USA,1991,3,interm,4,102,1672.12,12.51,18.66,12.17,9.55,11.02,11.86,15.96,21.51,32.33,40.57,44.26,49.45,77.72,108.54,168.96,221.87,257.62,230.6,326.95,176,150.95,98.1,52.85,44.23,8.62
USA,1991,3,interm,4,103,12971.45,73.79,219.48,161.91,270.98,571.45,618.73,652.96,693,643.47,653.47,554.44,490.41,473.35,578.43,631.45,713.43,950.35,1337.77,2682.6,1268,1414.6,936.19,478.41,398.95,79.45
USA,1992,3,interm,4,0,2175613,34637.57,6774.66,3743.68,4459.57,14428.36,20161.7,24340.98,34198.51,42120.62,49229.72,56555.21,68516.83,94601.67,146433.13,211101.61,266879.53,301773.46,308153.16,487503.03,256804.99,230698.04,155321.98,75376.06,61641.36,13734.71
USA,1992,3,interm,4,1,521.64,24.56,7.27,3.55,0.68,1.04,2.43,2.12,5.22,7.16,10.52,4.07,8.54,7.56,21.79,37.53,53.71,71.83,83.82,168.27,83.04,85.23,61.36,23.87,17,6.87
USA,1992,3,interm,4,2,1042.25,47.79,29.79,4.67,5.37,4.23,5.16,6.26,10.43,15.35,16.87,12.53,14.7,26.66,38.68,59.36,90.3,127.88,185.07,341.15,167.72,173.44,112.7,60.74,53.51,7.24
USA,1992,3,interm,4,3,1706.94,4.87,5.68,1.82,2.03,1.83,8.31,26.23,59.72,90.15,80.83,79.55,69.39,99.65,139.03,159.83,228.91,207.89,213.16,228.06,143.64,84.42,53.84,30.58,28.12,2.45
USA,1992,3,interm,4,4,23543.34,271.04,103.33,35.61,32.57,43.29,68.41,117.51,200.49,292.75,394.19,483.76,546.06,735.58,1268.84,1957.73,2795.64,3532.6,3828.3,6835.63,3518.86,3316.77,2218.82,1097.96,883.22,214.74
USA,1992,3,interm,4,5,1402.61,64.84,48.41,12.69,12.4,33.46,16.7,21.36,49.52,55.95,65.84,50.96,55.37,60.03,87.81,118.38,142.28,173.73,132.47,200.38,109.7,90.68,62.95,27.73,23.15,4.58
USA,1992,3,interm,4,6,36621.04,89.86,174.24,76.53,35.68,58.19,654.2,3686.49,7561.58,8597.1,6577.51,3936.53,2196.45,1452.11,723.05,401.86,209.38,120.24,39.82,30.21,20.2,10.01,4.99,5.01,4.56,0.45
USA,1992,3,interm,4,7,1811.73,9.28,1.67,0.26,1.74,5.65,16.41,43.04,67.02,123.14,171.26,139.31,126.2,129.12,165.4,206.5,201.18,197.34,127.8,79.4,55.08,24.32,20.05,4.28,3.99,0.28
USA,1992,3,interm,4,8,1345.57,134.64,53.08,33.89,21.72,28.05,14.72,44.22,52.02,59.74,51.54,41.2,48.09,66.67,76.03,100.61,106.58,120.21,109.6,182.96,86.7,96.26,61.88,34.38,23.62,10.75
USA,1992,3,interm,4,9,2725.09,81.75,17.24,10.71,11.03,19.79,31.02,86.84,123.5,150.31,154.19,145.36,128.85,158.56,207.16,258.38,302.86,306.76,239.1,291.68,178.51,113.17,79.19,33.98,29.18,4.81
USA,1992,3,interm,4,10,7822.26,1,1.12,0.11,1.2,9.87,13.14,19.09,35.83,95.61,220.18,377.47,546.11,787.07,1075.23,1180.15,1170.81,954.72,651.69,681.86,399.11,282.75,202.9,79.85,67.84,12.01
USA,1992,3,interm,4,11,10346.33,3.02,0,0,0,0,1.18,8.5,19.02,64.95,204.01,369.44,636.63,940.75,1455.96,1800.11,1765.74,1387.73,939.72,749.59,467.82,281.77,220.5,61.27,54.55,6.72
USA,1992,3,interm,4,12,13902.15,0.13,0.01,0,1.04,9.29,14.66,35.19,92.49,203.16,273.91,404.25,592.86,860.47,1262.96,1856.35,2172.38,2145.74,1850.61,2126.64,1374.74,751.9,575.88,176.01,155.08,20.93
USA,1992,3,interm,4,13,49644.49,2.22,0,0,3.09,10.35,28.26,79.96,154.78,340.46,690.76,1052.29,1674.56,2680.58,4304.74,6292.69,7665.75,8225.73,7717.93,8720.33,5304.36,3415.97,2473.38,942.59,805.39,137.2
USA,1992,3,interm,4,14,8215.88,0.02,0,0,0,2.05,9.38,20.34,40.02,79.65,151.8,232.08,359.69,518.7,837.54,1183.83,1236.41,1224.67,1038.03,1281.68,747.57,534.12,393.53,140.59,121.34,19.25
USA,1992,3,interm,4,15,9373.28,6.69,13.81,9.59,9.08,16.17,24.04,22.53,66.87,124.82,224.43,321.83,427.02,639.88,1079.85,1364.94,1509.56,1464.31,1109.27,938.59,645.97,292.62,231.87,60.75,50.37,10.39
USA,1992,3,interm,4,16,26370.68,0.05,0,1.03,2.07,1.06,5.74,28.55,55.8,144.02,352.58,656.57,1036.23,1708.82,2734,3891.55,4456.81,4413.53,3538.52,3343.76,2181.94,1161.82,906.65,255.16,220.02,35.14
USA,1992,3,interm,4,17,6865.39,0.3,1.36,0,0.34,0.51,5.58,6.43,25.8,53.02,88.88,162.81,221.39,334.85,549.64,846.8,1072.35,1128.82,1105.82,1260.71,755.7,505,376.38,128.62,106.07,22.55
USA,1992,3,interm,4,18,4027.03,0.01,0.53,0,0,0,0,1.93,3.88,22.24,66.97,133.15,264.09,382.23,599.43,744.1,681.34,561.09,331.91,234.13,160.1,74.03,57.1,16.93,16.33,0.59
USA,1992,3,interm,4,19,145847.1,2.37,2.37,1.36,2.64,2.69,28.47,49.64,222.78,766.26,1945.22,4251.59,7551.33,12280.92,19839.54,26704.52,27244.43,22519.66,13950.76,8480.54,6187.34,2293.2,1834.71,458.49,405.3,53.19
USA,1992,3,interm,4,20,8719.6,1.02,1.62,2.25,1.23,9.49,41.38,101.33,221.55,351.01,470.38,530.37,569.65,654.26,920.1,1063.84,1051.17,1025.85,793.19,909.92,511.18,398.74,262.86,135.88,112.65,23.23
USA,1992,3,interm,4,21,44134.4,1.09,0,1.03,1.03,0.01,7.33,124.99,503.79,1222.67,2093.7,2841.62,3256.3,3609.5,4623.14,5679.14,5841.67,5214.17,4290.58,4822.66,2832.39,1990.27,1377.41,612.86,513.84,99.02
USA,1992,3,interm,4,22,4572.22,0,0,0,0,2.01,18.36,96.78,235.19,365.57,437.79,421.68,404.19,391.59,372.81,430.68,421.16,356.7,327.74,289.97,181.24,108.73,84.56,24.16,19.28,4.89
USA,1992,3,interm,4,23,6051.62,1.09,0.01,0,0,0,3.92,11.12,18.18,45.74,93.22,109.69,215.36,312.65,574.46,939.9,1057.58,1010.84,834.82,823.04,518.23,304.82,220.85,83.97,73.55,10.41
USA,1992,3,interm,4,24,13704.03,0.01,0.02,0,3.12,8.29,14.1,31.35,75.81,177.83,342.11,553.55,812.74,1061.29,1521.74,1989.4,2237.48,2019.8,1497.25,1358.16,920.65,437.5,344.36,93.15,81.03,12.12
USA,1992,3,interm,4,25,34398.33,0.02,0,1,0,3.03,0,0.81,3.23,4.01,25.07,77.8,237.94,686.59,1919.84,3907.86,5962.68,7259.72,6941.47,7367.26,4685.87,2681.39,2110.55,570.85,505.46,65.38
USA,1992,3,interm,4,26,1902.64,0.04,3.26,0.17,0.09,14.49,38.96,66.32,69.88,67.38,71.47,57.51,86.28,88.51,115.59,168.33,215.63,214.5,265.54,358.71,197.44,161.26,122.61,38.66,29.57,9.09
USA,1992,3,interm,4,27,10844.08,0.02,1.06,0,2.07,0.02,0.06,1.2,12.79,31.5,72.85,134.68,211.99,388.39,797.72,1223.58,1677.5,2001.74,1939.48,2347.44,1446.26,901.17,674.01,227.16,200.25,26.91
USA,1992,3,interm,4,28,11117.56,1.56,15.94,26.37,8.24,5.33,13.38,19.62,43.34,106.53,218.66,462.28,615.66,900.56,1256.64,1586.75,1798.43,1661.97,1271.06,1105.23,737.92,367.31,279.29,88.03,83,5.02
USA,1992,3,interm,4,29,11948.32,15.54,133.46,170.21,138.59,120.21,121.45,194.29,354.32,443,596.42,722.64,864.55,1000.56,1312.07,1616.68,1607.45,1224.9,827.05,484.92,369.87,115.05,98.5,16.55,12.77,3.78
USA,1992,3,interm,4,30,19991.49,35.38,195.14,224.41,216.97,237.46,264.16,294.29,398.61,437.65,469.18,600.65,714.04,1008.56,1531.57,2269.44,2744.05,2963.92,2590.23,2795.78,1771.21,1024.57,760.68,263.89,226.87,37.02
USA,1992,3,interm,4,31,31651.82,3.32,19.01,22.73,49.35,99.08,193.15,319.98,467.86,592.33,751.91,1000.6,1291.51,1768.88,2795.72,4148.92,5075.28,5219.06,4187.84,3645.32,2503.15,1142.17,901.03,241.14,216.86,24.27
USA,1992,3,interm,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA,1992,3,interm,4,33,47048.61,31.47,134.75,117.75,117.38,205.26,234.37,262.16,438.42,592.67,1005.42,1547.5,2097.98,3087.88,4861.38,6315.57,7166.63,6937.91,5778.59,6115.54,3846.78,2268.75,1699.57,569.19,492.57,76.62
USA,1992,3,interm,4,34,10570.79,58.01,67.3,54.29,50.44,47.03,52.67,75.6,116.54,143.2,209.11,229.64,275.62,364.23,686.41,1036.37,1447.14,1695.96,1736.14,2225.09,1352.73,872.37,625.54,246.83,217.27,29.56
USA,1992,3,interm,4,35,51666.84,4.1,5.28,14.27,12.75,36.77,100.33,237.86,432.01,673.53,959.69,1406.88,1866.43,2849.1,4374.95,6373.75,7923.07,8348.69,7266.15,8781.21,5283.22,3497.99,2581.61,916.38,790.05,126.33
USA,1992,3,interm,4,36,3084.43,7.3,2.19,2.96,0.01,2.6,2.57,10.43,10.73,14.09,24.36,31.93,34.93,45.58,79.49,138.67,237.09,366.59,565.03,1507.87,645.6,862.27,537.5,324.77,254.75,70.02
USA,1992,3,interm,4,37,14575.37,300.1,185.44,104.07,108,114.64,168.14,198.31,255.61,286.96,383.99,427.54,511.19,627.45,837.53,1123.84,1400.95,1610.67,1961.96,3968.97,1854.59,2114.38,1364.81,749.57,592.45,157.11
USA,1992,3,interm,4,38,8713.3,151.06,134.03,62.47,61.11,75.98,132.38,211.38,329.69,400.84,374.61,331.72,298.42,342.24,406.47,629.95,849.69,976.85,1038.74,1905.68,969.82,935.85,628.68,307.18,256.91,50.26
USA,1992,3,interm,4,39,12351.3,0.06,0.09,0,0,0.06,0.4,0,1.58,1.17,4.19,10.05,13.5,24.36,148.9,271.65,547.04,1184.96,2745.54,7397.77,3228.74,4169.03,2653.69,1515.34,1221.6,293.74
USA,1992,3,interm,4,40,5855.41,2.06,0.89,0.08,0,15.85,47.41,130.9,296.12,595.98,744.66,715.87,658.58,669.1,639.1,553.3,363.1,258,96.62,67.8,43.77,24.03,18.57,5.46,5,0.46
USA,1992,3,interm,4,41,1564.6,0.55,1.4,0.08,1.12,6.2,43.29,122.14,215.45,296.69,230.36,132.95,77.96,73.95,55.65,71.03,75.8,74.16,42.92,42.89,27.1,15.79,11.07,4.73,4,0.73
USA,1992,3,interm,4,42,5190.04,5.1,25.03,17.77,21.17,23.24,39.56,39.51,53.7,68.55,48.98,58.72,58.56,73.33,103.26,176.94,279.43,565.54,940.96,2590.68,1105.71,1484.97,946.09,538.88,441.19,97.69
USA,1992,3,interm,4,43,6975.92,126.01,36.84,8.09,9.62,12.33,20.16,50.47,127.82,215,317.46,443.9,448.75,557.21,751.76,1046.79,1114.47,899.37,473.21,316.68,223.28,93.4,75.27,18.13,14.04,4.08
USA,1992,3,interm,4,44,8224.68,1.03,1.35,2.33,1.75,0.5,2.48,1.28,3.83,5.17,10.79,16.24,31.09,54.79,194.05,470.07,1016.21,1842.64,2134.66,2434.41,1601.57,832.84,651.8,181.03,161.93,19.1
USA,1992,3,interm,4,45,21633.42,20.67,28.81,13.52,5.92,6.09,8.89,6.92,12.72,18.48,22.29,39.78,56.89,85.9,417.44,822.41,1758.14,3271.2,5112.55,9924.8,5322.97,4601.83,3198.47,1403.36,1179.23,224.13
USA,1992,3,interm,4,46,1415.27,5.47,30.44,24.95,23.67,38.86,76.4,90.47,123.03,160.2,130.48,81.94,81.76,75.78,77.74,91.68,89.71,71.71,65.47,75.51,49.72,25.79,18.12,7.68,4.64,3.04
USA,1992,3,interm,4,47,10785.24,408.51,344.44,211.99,221.97,293.36,270.8,275.34,274.75,361.53,396.72,430.92,446.88,532.27,718.61,949.9,1158.07,1265.23,974.68,1249.28,736.26,513.02,361.18,151.84,117.03,34.81
USA,1992,3,interm,4,48,4810.64,3.38,4.42,1.92,2.64,6.65,11.08,22.08,39.06,60.69,111.06,122.19,187.75,239.25,378.32,582.79,704.74,856.2,741.27,735.15,448.81,286.34,199.22,87.12,80.16,6.96
USA,1992,3,interm,4,49,6010.7,0.52,2.08,2.03,0.01,2.03,3.41,4.47,14.03,32.35,87.6,119.31,184.78,270.18,390.63,578.52,728.27,890.14,966.13,1734.19,867.89,866.3,572.77,293.53,234.21,59.32
USA,1992,3,interm,4,50,25903.69,0.83,1.28,0.76,1.78,5.85,32.31,70.07,170.58,280.57,484.04,623.08,840.14,1226.49,1722.28,2286.95,3053.77,3479.53,4293.27,7330.11,3851.89,3478.21,2361.88,1116.33,916.83,199.5
USA,1992,3,interm,4,51,226602.62,21.06,8.1,3.81,3.07,13.24,47.53,159.01,463.85,1136.89,2710.8,4683.18,6874.74,10463.71,16575.53,24253.58,32245.39,36574.97,37957.01,52407.15,29699.45,22707.7,15842.79,6864.91,5658.94,1205.98
USA,1992,3,interm,4,52,323409.03,10.2,10.36,6.18,5.35,9.99,61.8,173.41,520.97,1277.15,2826.79,4766.85,6979.58,10784.88,18062.94,27826.84,38050.09,47214.5,54616.21,110204.94,52186.15,58018.79,37161.67,20857.12,16716.78,4140.33
USA,1992,3,interm,4,53,12368,158.25,31.05,12.6,15.3,33.67,90.49,134.65,198.26,268.41,353.9,434.34,489.19,618.01,990.82,1402.17,1737.75,1854.19,1603.57,1941.38,1167.7,773.68,558.99,214.69,186.51,28.18
USA,1992,3,interm,4,54,15104.91,7.24,10.17,8.6,9.72,23.44,32.6,52.67,77.22,122.57,184.17,205.13,256.43,363.35,611.54,978.81,1527.58,2205.17,3113.24,5315.29,2912.01,2403.28,1743.43,659.85,558.68,101.18
USA,1992,3,interm,4,55,16782.09,90.15,35.39,13.62,10.12,24.62,37.21,57.22,100,145.1,251.66,408.9,526.65,742.16,1161.45,1612.07,2043.33,2421.6,2459.57,4641.25,2224.98,2416.28,1531.38,884.9,691.64,193.26
USA,1992,3,interm,4,56,42074.72,30.86,14.09,8.38,6.83,12.44,26.82,28.95,44.73,78.69,134.26,236.3,348.97,632.88,1377,2391.89,3929.74,5579.35,7866.4,19326.15,8642.49,10683.66,6715.2,3968.47,3172.6,795.86
USA,1992,3,interm,4,57,48773.39,235.71,160.87,55.69,93.43,190.24,297.84,425.03,700.84,964.76,1305.16,1452.17,1713.07,2332.38,3615.35,4838.62,6131.71,6672.01,6787.71,10800.81,5644.08,5156.73,3471.84,1684.89,1379.39,305.5
USA,1992,3,interm,4,58,27248,38.38,21.86,16.99,23.84,53.84,95.57,197.72,397.37,742.98,1148.8,1385.79,1543.66,1711.93,2204.65,2777.63,3564.12,3887.35,3537.85,3897.69,2438.97,1458.73,1110.94,347.78,306.73,41.05
USA,1992,3,interm,4,59,18487.89,14.75,3.32,0.55,2.11,1.64,12.2,15.68,37,61.24,112.86,152.89,213.77,389.42,694.8,1193.52,1963.06,2938.26,3608.91,7071.91,3543.11,3528.79,2404.05,1124.75,927.27,197.48
USA,1992,3,interm,4,60,86974.2,24.99,21.43,6.83,6.41,7.55,19.44,29.8,82.17,132.24,289.43,509.32,804.56,1442.44,2822.32,5144.48,8902.06,13758.44,17661.5,35308.77,17925.3,17383.47,11813.59,5569.89,4660.22,909.66
USA,1992,3,interm,4,61,18523.96,4.41,7.22,2.13,3.74,1.95,2.38,4.34,11.18,19.8,38.74,62.07,88.07,161.06,496.25,917.4,1616.67,2555.65,4124.33,8406.56,4251.19,4155.37,2815.79,1339.59,1115.56,224.03
USA,1992,3,interm,4,62,40354.66,12.11,7.82,1.36,7.88,19.83,32.65,56.27,109.97,170.51,284.2,374.05,570.16,928.7,1962.25,3504.75,5161.29,6227.23,6965.41,13958.2,6467.59,7490.61,4651.14,2839.46,2236.14,603.32
USA,1992,3,interm,4,63,5208.5,27.08,5.12,2.95,0.96,3.48,20.97,44.75,75.81,115.97,161.48,176.08,209.36,254.57,354.01,541.83,676.93,739.77,710.56,1086.82,602.7,484.11,337.78,146.34,121.39,24.95
USA,1992,3,interm,4,64,1014.55,7.49,8.45,2.72,3.61,3.74,4.86,1.02,5.64,10.74,7.79,6.83,10.65,16.67,27.13,36.43,82.89,132.48,146.63,498.78,201.76,297.02,162.03,134.99,105.19,29.8
USA,1992,3,interm,4,65,52174.18,448.23,148.03,38.67,37.86,62.69,97.39,154.59,303.33,426.04,523.84,546.25,571.93,886.98,1407.03,2538.92,4093.32,6312.63,10041.1,23535.35,10758.68,12776.67,8073.65,4703.02,3739.22,963.8
USA,1992,3,interm,4,66,879.04,152.74,30.02,8.34,4.87,5.11,8.19,10.44,16.77,13.19,16.9,15.43,21.37,20.42,24,43.41,50.38,73.25,98.99,265.21,114.45,150.76,93.67,57.09,40.83,16.26
USA,1992,3,interm,4,67,4142.44,10.02,38.92,32.7,54.09,79.6,84.03,88.99,135.83,164.03,184.2,210.03,230.96,287.54,289.35,432.47,484.47,446.65,414.46,474.13,296.35,177.78,131.27,46.51,37.79,8.72
USA,1992,3,interm,4,68,92544.45,35.97,19.79,4.3,6.18,8.08,16.84,16,42.33,102.64,304.22,600.14,1348.6,3120.61,6717.25,11990.98,16827.55,19343.38,15857.51,16182.08,10165.31,6016.77,4371.78,1645,1390.79,254.21
USA,1992,3,interm,4,69,8992.75,11.48,21.7,11.74,8.71,14.88,21.02,29.82,40.74,70.33,63.88,78.03,93.7,126.06,272.18,434.82,780.15,1239.19,1732.17,3942.14,1915.04,2027.09,1337.02,690.07,560.66,129.42
USA,1992,3,interm,4,70,1319.37,1.03,0,0,0,0,1.3,0.46,2.62,4.1,2.62,10.57,14.21,29.65,82.55,129.3,236.67,310.1,251.43,242.77,160.27,82.49,62.84,19.65,17.25,2.4
USA,1992,3,interm,4,71,10773.51,139.35,45.43,20.59,27.66,35.21,44.18,67.7,103.82,141.52,189.37,231.41,264.55,421.23,723.24,1263.8,1629.61,1856.13,1624.16,1944.56,1148.78,795.78,570.66,225.13,180.22,44.91
